openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W3014859179,https://doi.org/10.1184/r1/12026319.v1,2020,dissertation,Hardware-Aware AutoML for Efficient Deep Learning Applications,INDIGO (University of Illinois at Chicago),Machine Learning and Data Classification,adaptive DNN,,"Deep Neural Networks (DNNs) have been traditionally designed by human experts in a painstaking and expensive process, dubbed by many researchers to be more of an art than science. However, the ever increasing demand for state-of-the-art performance and real-world deployment has resulted in larger models, making the manual DNN design a daunting task. AutoML presents a promising path towards<br>alleviating this"
https://openalex.org/W3016075089,https://doi.org/10.1145/3386901.3388946,2020,conference-paper,DarkneTZ,,Adversarial Robustness in Machine Learning,model partitioning,,"We present DarkneTZ, a framework that uses an edge device's Trusted Execution Environment (TEE) in conjunction with model partitioning to limit the attack surface against Deep Neural Networks (DNNs). Increasingly, edge devices (smartphones and consumer IoT devices) are equipped with pre-trained DNNs for a variety of applications. This trend comes with privacy risks as models can leak information about their"
https://openalex.org/W3016208860,https://doi.org/10.1109/icassp40776.2020.9054209,2020,conference-paper,Differentiable Branching In Deep Networks for Fast Inference,,Advanced Neural Network Applications,early exit,,"In this paper, we consider the design of deep neural networks augmented with multiple auxiliary classifiers departing from the main (backbone) network. These classifiers can be used to perform early-exit from the network at various layers, making them convenient for energy-constrained applications such as IoT, embedded devices, or Fog computing. However, designing an optimized early-exit strategy is a difficult task,"
https://openalex.org/W3021840496,https://doi.org/10.1186/s13638-020-01678-5,2020,article,Deep learning-based computation offloading with energy and performance optimization,EURASIP Journal on Wireless Communications and Networking,IoT and Edge/Fog Computing,computation offloading,,"Abstract With the benefit of partially or entirely offloading computations to a nearby server, mobile edge computing gives user equipment (UE) more powerful capability to run computationally intensive applications. However, a critical challenge emerged: how to select the optimal set of components to offload considering the UE performance as well as its battery usage constraints. In this paper, we propose"
https://openalex.org/W3023078779,https://doi.org/10.1109/tmc.2020.2990630,2020,article,Computation Offloading in Multi-Access Edge Computing: A Multi-Task Learning Approach,IEEE Transactions on Mobile Computing,IoT and Edge/Fog Computing,computation offloading,,"Multi-access edge computing (MEC) has already shown great potential in enabling mobile devices to bear the computation-intensive applications by offloading some computing jobs to a nearby access point (AP) integrated with a MEC server (MES). However, due to the varying network conditions and limited computational resources of the MES, the offloading decisions taken by a mobile device and the computational"
https://openalex.org/W3025327553,https://doi.org/10.1109/ccgrid49817.2020.00-41,2020,conference-paper,Serdab: An IoT Framework for Partitioning Neural Networks Computation across Multiple Enclaves,,Advanced Memory and Neural Computing,DNN partitioning,,"Recent advances in Deep Neural Networks (DNN) and Edge Computing have made it possible to automatically analyze streams of videos from home/security cameras over hierarchical clusters that include edge devices, close to the video source, as well as remote cloud compute resources. However, preserving the privacy and confidentiality of users' sensitive data as it passes through different devices remains a"
https://openalex.org/W3026095048,https://doi.org/10.1109/icccbda49378.2020.9095726,2020,conference-paper,Mobile Edge Computing Offloading Strategy Based on Improved BP Neural Network,,IoT and Edge/Fog Computing,computation offloading,,"Mobile edge computing is a key technology for future 5G communication. Mobile edge computing helps to achieve the requirements of ultra-low latency, high energy efficiency, ultra-reliability, and ultra-high connection density for the new services of the fifth generation of mobile communication (5G). To solve multi-user intensive task scheduling problem under 5G cellular networks, this paper proposes a computation offloading strategy"
https://openalex.org/W3026316399,https://doi.org/10.1016/j.compag.2020.105499,2020,article,Implementation of deep-learning algorithm for obstacle detection and collision avoidance for robotic harvester,Computers and Electronics in Agriculture,Smart Agriculture and AI,slimmable,,
https://openalex.org/W3028082224,https://doi.org/10.48550/arxiv.2005.10851,2020,preprint,Conditionally Deep Hybrid Neural Networks Across Edge and Cloud,arXiv (Cornell University),Advanced Neural Network Applications,early exit,,"The pervasiveness of ""Internet-of-Things"" in our daily life has led to a recent surge in fog computing, encompassing a collaboration of cloud computing and edge intelligence. To that effect, deep learning has been a major driving force towards enabling such intelligent systems. However, growing model sizes in deep learning pose a significant challenge towards deployment in resource-constrained edge devices. Moreover,"
https://openalex.org/W3034270904,https://doi.org/10.1145/3397315,2020,article,Towards Real-time Cooperative Deep Inference over the Cloud and Edge End Devices,Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies,Advanced Neural Network Applications,DNN partitioning|model partitioning,,"Deep neural networks (DNNs) have been widely used in many intelligent applications such as object recognition and automatic driving due to their superior performance in conducting inference tasks. However, DNN models are usually heavyweight in computation, hindering their utilization on the resource-constraint Internet of Things (IoT) end devices. To this end, cooperative deep inference is proposed, in which a DNN"
https://openalex.org/W3035136443,https://doi.org/10.1109/cvpr42600.2020.00959,2020,conference-paper,Partial Weight Adaptation for Robust DNN Inference,,Image Enhancement Techniques,adaptive inference,,"Mainstream video analytics uses a pre-trained DNN model with an assumption that inference input and training data follow the same probability distribution. However, this assumption does not always hold in the wild: autonomous vehicles may capture video with varying brightness; unstable wireless bandwidth calls for adaptive bitrate streaming of video; and, inference servers may serve inputs from heterogeneous IoT devices/cameras."
https://openalex.org/W3036493655,https://doi.org/10.1007/s11036-020-01586-4,2020,article,FedMEC: Improving Efficiency of Differentially Private Federated Learning via Mobile Edge Computing,Mobile Networks and Applications,Privacy-Preserving Technologies in Data,model partitioning,,
https://openalex.org/W3036599180,https://doi.org/10.1109/wcnc45663.2020.9120765,2020,conference-paper,End-Edge Coordinated Inference for Real-Time BYOD Malware Detection using Deep Learning,,Advanced Malware Detection Techniques,early exit|model partitioning,,"Bring-Your-Own-Device (BYOD) has been widely viewed as a definite trend among enterprises in which employees bring and use their personal smartphones for work. Despite the perceived opportunities of increasing productivity and reducing costs, BYOD raises severe security and privacy concerns: the corporate networks and data are directly exposed to malware apps running on the personal smartphones. This highlights the necessity"
https://openalex.org/W3037353980,https://doi.org/10.1109/access.2020.3004509,2020,article,Computation Offloading and Task Scheduling for DNN-Based Applications in Cloud-Edge Computing,IEEE Access,IoT and Edge/Fog Computing,computation offloading,,"Due to the high demands of deep neural network (DNN) based applications on computational capability, it is hard for them to be directly run on mobile devices with limited resources. Computation offloading technology offers a feasible solution by offloading some computation-intensive tasks of neural network layers to edges or remote clouds that are equipped with sufficient resources. However, the offloading"
https://openalex.org/W3037755158,https://doi.org/10.1109/access.2020.3005161,2020,article,Small and Slim Deep Convolutional Neural Network for Mobile Device,IEEE Access,Advanced Neural Network Applications,slimmable,,"Recent development of deep convolutional neural networks (DCNN) devoted in creating a slim model for devices with lower specification such as embedded, mobile hardware, or microcomputer. Slim model can be achieved by minimizing computational complexity which theoretically will make processing time faster. Therefore, our focus is to build an architecture with minimum floating-point operation per second (FLOPs). In this work,"
https://openalex.org/W3037850086,https://doi.org/10.1109/access.2020.3004571,2020,article,Lightweight Online Profiling-Based Configuration Adaptation for Video Analytics System in Edge Computing,IEEE Access,Advanced Neural Network Applications,configuration adaptation,,"Video Analytics System has emerged as a promising technology to realize deep neural network based intelligent applications for video streams. Its objective is to maximize the video analytics performance of video streams, such as accuracy, while utilizing the limited computing resource capacity efficiently. Existing video analytics systems attempt to adapt configurations to optimize resource-accuracy tradeoffs under limited resource capacity. Especially,"
https://openalex.org/W3041411561,https://doi.org/10.1007/978-3-030-58526-6_2,2020,conference-paper,Learning to Learn Parameterized Classification Networks for Scalable Input Images,Lecture notes in computer science,Advanced Neural Network Applications,adaptive inference,,
https://openalex.org/W3042710459,https://doi.org/10.48550/arxiv.2007.09072,2020,preprint,Joint Multi-User DNN Partitioning and Computational Resource Allocation for Collaborative Edge Intelligence,arXiv (Cornell University),IoT and Edge/Fog Computing,DNN partitioning,,"Mobile Edge Computing (MEC) has emerged as a promising supporting architecture providing a variety of resources to the network edge, thus acting as an enabler for edge intelligence services empowering massive mobile and Internet of Things (IoT) devices with AI capability. With the assistance of edge servers, user equipments (UEs) are able to run deep neural network (DNN) based AI"
https://openalex.org/W3043229327,https://doi.org/10.1007/978-981-15-6634-9_11,2020,conference-paper,Intelligent Mobile Edge Computing: A Deep Learning Based Approach,Communications in computer and information science,IoT and Edge/Fog Computing,computation offloading,,
https://openalex.org/W3044024778,https://doi.org/10.1145/3410338.3412338,2020,conference-paper,Split Computing for Complex Object Detectors,,Advanced Neural Network Applications,split computing,,"Following the trends of mobile and edge computing for DNN models, an intermediate option, split computing, has been attracting attentions from the research community. Previous studies empirically showed that while mobile and edge computing often would be the best options in terms of total inference time, there are some scenarios where split computing methods can achieve shorter inference time. All"
https://openalex.org/W3044461098,https://doi.org/10.3390/electronics9081209,2020,article,Pruning Convolutional Neural Networks with an Attention Mechanism for Remote Sensing Image Classification,Electronics,Remote-Sensing Image Classification,slimmable,,"Despite the great success of Convolutional Neural Networks (CNNs) in various visual recognition tasks, the high computational and storage costs of such deep networks impede their deployments in real-time remote sensing tasks. To this end, considerable attention has been given to the filter pruning techniques, which enable slimming deep networks with acceptable performance drops and thus implementing them on the"
https://openalex.org/W3044591330,https://doi.org/10.1109/jiot.2020.3010258,2020,article,Joint Multiuser DNN Partitioning and Computational Resource Allocation for Collaborative Edge Intelligence,IEEE Internet of Things Journal,IoT and Edge/Fog Computing,DNN partitioning,,"Mobile-edge computing (MEC) has emerged as a promising supporting architecture providing a variety of resources to the network edge, thus acting as an enabler for edge intelligence services empowering massive mobile and Internet-of-Things (IoT) devices with artificial intelligence (AI) capability. With the assistance of edge servers, user equipments (UEs) are able to run deep neural network (DNN)-based AI applications, which"
https://openalex.org/W3045259134,https://doi.org/10.1109/access.2020.3011705,2020,article,Advanced Deep Learning-Based Computational Offloading for Multilevel Vehicular Edge-Cloud Computing Networks,IEEE Access,IoT and Edge/Fog Computing,computation offloading,,"The promise of low latency connectivity and efficient bandwidth utilization has driven the recent shift from vehicular cloud computing (VCC) towards vehicular edge computing (VEC). This paper presents an advanced deep learning-based computational offloading algorithm for multilevel vehicular edge-cloud computing networks. To conserve energy and guarantee the efficient utilization of shared resources among multiple vehicles, an integration model of computational"
https://openalex.org/W3045828129,https://doi.org/10.1109/iwcmc48107.2020.9148398,2020,conference-paper,Hybrid Decision Based Deep Reinforcement Learning For Energy Harvesting Enabled Mobile Edge Computing,,IoT and Edge/Fog Computing,computation offloading,,"For the next generation of communication systems, low latency is an urging requirement to satisfy the increasing computation requires. In response, mobile edge computing (MEC) with energy harvesting (EH) is a promising technology to achieve sustained improvement of the computation experience. However, the frequently varied harvested energy, coupled with variable computing tasks and changing computation capacity of servers, results in"
https://openalex.org/W3045977718,https://doi.org/10.1109/icc40277.2020.9149094,2020,conference-paper,Cooperative Convolutional Neural Network Deployment over Mobile Networks,,Privacy-Preserving Technologies in Data,model partitioning,,"Inference acceleration has drawn much attention to cope with the real-time requirement of artificial intelligence (AI) applications. To this end, model partition for Deep Neural Networks (DNN) has been proposed to utilize the parallel and distributed computing units. However, the previous works focus on the load balancing among servers but may overlook the interplay between the computing and communication. This"
https://openalex.org/W3045990328,https://doi.org/10.1109/iwcmc48107.2020.9148285,2020,conference-paper,Computation Offloading With Reinforcement Learning in D2D-MEC Network,,IoT and Edge/Fog Computing,computation offloading,,"With the deployment of compute-intensive applications on mobile devices, some work aims to support these applications by enhancing mobile edge computing (MEC) using device-to-device (D2D) communication technology. Different from previous work, we investigate the energy consumption optimization of MEC assisted by idle user equipment (UE) in a mobile environment when combining the two technologies, and propose an optimization method for"
https://openalex.org/W3046973038,https://doi.org/10.1109/isvlsi49217.2020.00090,2020,conference-paper,DoubtNet: Using Semantic Context to Enable Adaptive Inference for the IoT,,Advanced Neural Network Applications,adaptive inference|early exit,,"While techniques such as model pruning and precision reduction have improved the efficiency of Deep Neural Network (DNN) inference, DNN-based object detection still involves substantial computation, thereby limiting the scope of DNN inference on compute-limited platforms, such as many IoT devices. Proposed methods for differentiating easy versus difficult classification cases, such as early exit, can reduce the average amount of"
https://openalex.org/W3047122373,https://doi.org/10.1109/infocom41043.2020.9155517,2020,conference-paper,User Preference Based Energy-Aware Mobile AR System with Edge Computing,,IoT and Edge/Fog Computing,configuration adaptation,,"The advancement in deep learning and edge computing has enabled intelligent mobile augmented reality (MAR) on resource limited mobile devices. However, today very few deep learning based MAR applications are applied in mobile devices because they are significantly energy-guzzling. In this paper, we design a user preference based energy-aware edge-based MAR system that enables MAR clients to dynamically change their"
https://openalex.org/W3047565185,https://doi.org/10.1109/infocom41043.2020.9155237,2020,conference-paper,Distributed Inference Acceleration with Adaptive DNN Partitioning and Offloading,,Advanced Neural Network Applications,DNN partitioning|adaptive DNN,,"Deep neural networks (DNN) are the de-facto solution behind many intelligent applications of today, ranging from machine translation to autonomous driving. DNNs are accurate but resource-intensive, especially for embedded devices such as mobile phones and smart objects in the Internet of Things. To overcome the related resource constraints, DNN inference is generally offloaded to the edge or to the cloud."
https://openalex.org/W3047681172,https://doi.org/10.1145/3400302.3415698,2020,conference-paper,HAPI,,Advanced Neural Network Applications,early exit,,"Convolutional neural networks (CNNs) have recently become the state-of-the-art in a diversity of AI tasks. Despite their popularity, CNN inference still comes at a high computational cost. A growing body of work aims to alleviate this by exploiting the difference in the classification difficulty among samples and early-exiting at different stages of the network. Nevertheless, existing studies on early exiting"
https://openalex.org/W3048190816,,2020,dissertation,"Deep Learning on the Edge: Model Partitioning, Caching, and Compression",MacSphere (McMaster University),Graph Theory and Algorithms,model partitioning,,"With the recent advancement in deep learning, there has been increasing interest to apply deep learning algorithms to mobile edge devices (e.g. wireless access points, mobile phones, and self-driving vehicles). Such devices are closer to end-users and data sources compared to cloud data centers, therefore deep learning on the edge leads to several merits: 1) reduce communication overhead (e.g. latency),"
https://openalex.org/W3048576316,https://doi.org/10.1016/j.comcom.2020.08.005,2020,article,Accelerating on-device DNN inference during service outage through scheduling early exit,Computer Communications,IoT and Edge/Fog Computing,early exit,,
https://openalex.org/W3048834130,https://doi.org/10.48550/arxiv.2007.13312,2020,preprint,Split Computing for Complex Object Detectors: Challenges and Preliminary Results,arXiv (Cornell University),Advanced Neural Network Applications,split computing,,"Following the trends of mobile and edge computing for DNN models, an intermediate option, split computing, has been attracting attentions from the research community. Previous studies empirically showed that while mobile and edge computing often would be the best options in terms of total inference time, there are some scenarios where split computing methods can achieve shorter inference time. All"
https://openalex.org/W3049640275,https://doi.org/10.1145/3372224.3419194,2020,conference-paper,SPINN,,Advanced Neural Network Applications,collaborative inference|early exit,,"Despite the soaring use of convolutional neural networks (CNNs) in mobile applications, uniformly sustaining high-performance inference on mobile has been elusive due to the excessive computational demands of modern CNNs and the increasing diversity of deployed devices. A popular alternative comprises offloading CNN processing to powerful cloud-based servers. Nevertheless, by relying on the cloud to produce outputs, emerging mission-critical and"
https://openalex.org/W3059280052,https://doi.org/10.1109/tii.2020.3017573,2020,article,Accuracy-Guaranteed Collaborative DNN Inference in Industrial IoT via Deep Reinforcement Learning,IEEE Transactions on Industrial Informatics,IoT and Edge/Fog Computing,adaptive inference,,"Collaboration among industrial Internet of Things (IoT) devices and edge networks is essential to support computation-intensive deep neural network (DNN) inference services, which require low delay and high accuracy. Sampling rate adaption, which dynamically configures the sampling rates of industrial IoT devices according to network conditions, is the key in minimizing the service delay. In this article, we investigate the"
https://openalex.org/W3080104546,https://doi.org/10.1109/mipr49039.2020.00073,2020,conference-paper,Slim-SSD: An Efficient Fast Object Detection Method,,Advanced Neural Network Applications,slimmable,,"Object detection networks require large storage space and high computational cost, it is difficult to deploy deep neural networks on embedded devices with limited memory and computing resources in actual object detection tasks. In order to solve these challenges, we propose an efficient object detection framework by pruning channels of the feature extraction layer of the network. First, we apply"
https://openalex.org/W3081502249,https://doi.org/10.1016/j.ndteint.2020.102347,2020,article,A lightweight solution of industrial computed tomography with convolutional neural network,NDT & E International,Advanced X-ray and CT Imaging,slimmable,,
https://openalex.org/W3082138134,https://doi.org/10.48550/arxiv.2008.13305,2020,preprint,An Integrated Approach to Produce Robust Models with High Efficiency,arXiv (Cornell University),Adversarial Robustness in Machine Learning,adaptive DNN,,"Deep Neural Networks (DNNs) needs to be both efficient and robust for practical uses. Quantization and structure simplification are promising ways to adapt DNNs to mobile devices, and adversarial training is the most popular method to make DNNs robust. In this work, we try to obtain both features by applying a convergent relaxation quantization algorithm, Binary-Relax (BR), to a robust"
https://openalex.org/W3082908978,https://doi.org/10.1109/jiot.2020.3020542,2020,article,Intelligent Offloading for NOMA-Assisted MEC via Dual Connectivity,IEEE Internet of Things Journal,IoT and Edge/Fog Computing,computation offloading,,"Multiaccess edge computing (MEC), which brings computing capability close to the user equipment (UE) within a radio access network (RAN), is a promising technique to meet the challenges of explosive growth in edge data traffic and the number of connected devices. Nevertheless, MEC offloading failures, i.e., interruption of task offloading due to UE mobility and limited battery capacity, are still"
https://openalex.org/W3083715619,https://doi.org/10.1109/tc.2020.3021199,2020,article,CRIME: Input-Dependent Collaborative Inference for Recurrent Neural Networks,IEEE Transactions on Computers,Advanced Memory and Neural Computing,collaborative inference,,"The excellent accuracy of Recurrent Neural Networks (RNNs) for time-series and natural language processing comes at the cost of computational complexity. Therefore, the choice between edge and cloud computing for RNN inference, with the goal of minimizing response time or energy consumption, is not trivial. An edge approach must deal with the aforementioned complexity, while a cloud solution pays large"
https://openalex.org/W3084432478,https://doi.org/10.1109/jiot.2020.3022358,2020,article,Attacking and Protecting Data Privacy in Edge–Cloud Collaborative Inference Systems,IEEE Internet of Things Journal,Privacy-Preserving Technologies in Data,collaborative inference,,"Benefiting from the advance of deep learning (DL) technology, Internet-of-Things (IoT) devices and systems are becoming more intelligent and multifunctional. They are expected to run various DL inference tasks with high efficiency and performance. This requirement is challenged by the mismatch between the limited computing capability of edge devices and large-scale deep neural networks. Edge-cloud collaborative systems are then introduced"
https://openalex.org/W3086271189,https://doi.org/10.3390/s20185240,2020,article,DeepBrain: Experimental Evaluation of Cloud-Based Computation Offloading and Edge Computing in the Internet-of-Drones for Deep Learning Applications,Sensors,Advanced Neural Network Applications,computation offloading,,"Unmanned Aerial Vehicles (UAVs) have been very effective in collecting aerial images data for various Internet-of-Things (IoT)/smart cities applications such as search and rescue, surveillance, vehicle detection, counting, intelligent transportation systems, to name a few. However, the real-time processing of collected data on edge in the context of the Internet-of-Drones remains an open challenge because UAVs have limited energy capabilities,"
https://openalex.org/W3089057106,https://doi.org/10.1109/tcsii.2020.3026642,2020,article,AIDX: Adaptive Inference Scheme to Mitigate State-Drift in Memristive VMM Accelerators,IEEE Transactions on Circuits & Systems II Express Briefs,Advanced Memory and Neural Computing,adaptive inference,,An adaptive inference method for crossbar (AIDX) is presented based on an optimization scheme for adjusting the duration and amplitude of input voltage pulses. AIDX minimizes the long-term effects of memristance drift on artificial neural network accuracy. The sub-threshold behavior of memristor has been modeled and verified by comparing with fabricated device data. The proposed method has been evaluated by
https://openalex.org/W3089066463,https://doi.org/10.1109/rtcsa50079.2020.9203676,2020,conference-paper,Scheduling Real-time Deep Learning Services as Imprecise Computations,,Advanced Neural Network Applications,anytime inference,,"The paper presents a real-time computing framework for intelligent real-time edge services, on behalf of local embedded devices that are themselves unable to support extensive computations. The work contributes to a new direction in realtime computing that develops scheduling algorithms for machine intelligence tasks that enable anytime prediction. We show that deep neural network workflows can be cast as imprecise"
https://openalex.org/W3091633333,https://doi.org/10.1007/978-3-030-64556-4_4,2020,conference-paper,Nonconvex Regularization for Network Slimming: Compressing CNNs Even More,Lecture notes in computer science,Sparse and Compressive Sensing Techniques,slimmable,,
https://openalex.org/W3092198188,https://doi.org/10.48550/arxiv.2010.02432,2020,preprint,"A Panda? No, It's a Sloth: Slowdown Attacks on Adaptive Multi-Exit Neural Network Inference",arXiv (Cornell University),Adversarial Robustness in Machine Learning,adaptive DNN|input-adaptive|multi-exit,,"Recent increases in the computational demands of deep neural networks (DNNs), combined with the observation that most input samples require only simple models, have sparked interest in $input$-$adaptive$ multi-exit architectures, such as MSDNets or Shallow-Deep Networks. These architectures enable faster inferences and could bring DNNs to low-power devices, e.g., in the Internet of Things (IoT). However, it is unknown if"
https://openalex.org/W3092581393,https://doi.org/10.1109/dac18072.2020.9218526,2020,conference-paper,Intermittent Inference with Nonuniformly Compressed Multi-Exit Neural Network for Energy Harvesting Powered Devices,,Energy Harvesting in Wireless Networks,multi-exit,,"This work aims to enable persistent, event-driven sensing and decision capabilities for energy-harvesting (EH)-powered devices by deploying lightweight DNNs onto EH-powered devices. However, harvested energy is usually weak and unpredictable and even lightweight DNNs take multiple power cycles to finish one inference. To eliminate the indefinite long wait to accumulate energy for one inference and to optimize the accuracy, we"
https://openalex.org/W3092624961,https://doi.org/10.1109/iwqos49365.2020.9212868,2020,conference-paper,A Deep Reinforcement Learning Approach for Online Computation Offloading in Mobile Edge Computing,,IoT and Edge/Fog Computing,computation offloading,,"With the explosion of mobile smart devices, many computation intensive applications have emerged, such as interactive gaming and augmented reality. Mobile edge computing is put forward, as an extension of cloud computing, to meet the low-latency requirements of the applications. In this paper, we consider an edge computing system built in an ultra-dense network with numerous base stations, and heterogeneous"
https://openalex.org/W3093805012,https://doi.org/10.4218/etrij.2020-0112,2020,article,Performance analysis of local exit for distributed deep neural networks over cloud and edge computing,ETRI Journal,Advanced Neural Network Applications,multi-exit,,"In edge computing, most procedures, including data collection, data processing, and service provision, are handled at edge nodes and not in the central cloud. This decreases the processing burden on the central cloud, enabling fast responses to end-device service requests in addition to reducing bandwidth consumption. However, edge nodes have restricted computing, storage, and energy resources to support computation-intensive tasks"
https://openalex.org/W3094144275,https://doi.org/10.1109/tpds.2020.3032443,2020,article,Energy-Aware Inference Offloading for DNN-Driven Applications in Mobile Edge Clouds,IEEE Transactions on Parallel and Distributed Systems,IoT and Edge/Fog Computing,inference offloading,,"With increasing focus on Artificial Intelligence (AI) applications, Deep Neural Networks (DNNs) have been successfully used in a number of application areas. As the number of layers and neurons in DNNs increases rapidly, significant computational resources are needed to execute a learned DNN model. This ever-increasing resource demand of DNNs is currently met by large-scale data centers with state-of-the-art GPUs."
https://openalex.org/W3094307698,https://doi.org/10.1145/3340531.3411973,2020,conference-paper,EPNet: Learning to Exit with Flexible Multi-Branch Network,,Advanced Neural Network Applications,dynamic inference|early exit,,"Dynamic inference is an emerging technique that reduces the computational cost of deep neural network under resource-constrained scenarios, such as inference on mobile devices. One way to achieve dynamic inference is to leverage multi-branch neural networks that apply different computation on input data by following different branches. Conventional research on multi-branch neural networks mainly targeted at improving the accuracy of"
https://openalex.org/W3095011402,https://doi.org/10.32628/cseit206221,2020,article,Computational Offloading in FOG computing using Machine Learning Approaches,International Journal of Scientific Research in Computer Science Engineering and Information Technology,IoT and Edge/Fog Computing,computation offloading,,"Computation offloading is a prominent exposition for the mobile devices that lack the computational power to execute applications that require a high computational cost. There are several criteria on which computational offloading can be performed. The common measures’ being load harmonizing at the servers on which task is to be computed, energy management, security and privacy of tasks to be"
https://openalex.org/W3095109099,https://doi.org/10.23919/mipro48935.2020.9245108,2020,conference-paper,DNN Placement and Inference in Edge Computing,,Advanced Neural Network Applications,inference serving,,"The deployment of deep neural network (DNN) models in software applications is increasing rapidly with the exponential growth of artificial intelligence. Currently, such models are deployed manually by developers in the cloud considering several user requirements, while the decision of model selection and user assignment is difficult to take. With the rise of edge computing paradigm, companies tend to deploy"
https://openalex.org/W3096084597,https://doi.org/10.1109/tpds.2020.3035044,2020,article,Cuttlefish: Neural Configuration Adaptation for Video Analysis in Live Augmented Reality,IEEE Transactions on Parallel and Distributed Systems,Image and Video Quality Assessment,configuration adaptation|configuration selection,,"Instead of relying on remote clouds, today's Augmented Reality (AR) applications usually send videos to nearby edge servers for analysis (such as objection detection) so as to optimize the user's quality of experience (QoE), which is often determined by not only detection latency but also detection accuracy, playback fluency, etc. Therefore, many studies have been conducted to help adaptively choose"
https://openalex.org/W3099584108,https://doi.org/10.48550/arxiv.2012.13113,2020,preprint,FracTrain: Fractionally Squeezing Bit Savings Both Temporally and Spatially for Efficient DNN Training,arXiv (Cornell University),Advanced Neural Network Applications,input-adaptive,,"Recent breakthroughs in deep neural networks (DNNs) have fueled a tremendous demand for intelligent edge devices featuring on-site learning, while the practical realization of such systems remains a challenge due to the limited resources available at the edge and the required massive training costs for state-of-the-art (SOTA) DNNs. As reducing precision is one of the most effective knobs for boosting"
https://openalex.org/W3100616135,https://doi.org/10.3390/rs12223750,2020,article,A Slimmer Network with Polymorphic and Group Attention Modules for More Efficient Object Detection in Aerial Images,Remote Sensing,Advanced Neural Network Applications,slimmable,,"Object detection is one of the core technologies in aerial image processing and analysis. Although existing aerial image object detection methods based on deep learning have made some progress, there are still some problems remained: (1) Most existing methods fail to simultaneously consider multi-scale and multi-shape object characteristics in aerial images, which may lead to some missing or false detections;"
https://openalex.org/W3100627416,https://doi.org/10.4218/etr2.12331,2020,editorial,"Special issue on 5G &amp; B5G enabling edge computing, big data and deep learning technologies",ETRI Journal,Satellite Communication Systems,multi-exit,,"Fifth generation (5G) mobile systems are designed to support voice, data, video, games, smart grids, smart factories, intelligent building systems (IBS), Internet of Things (IoT), cyber physical systems (CPSs), autonomous vehicles, connected vehicles, intelligent transportation systems (ITS), and much more. In addition, various novel designs for Beyond 5G (B5G) technologies are now being proposed. Two major issues arise when trying"
https://openalex.org/W3100900745,https://doi.org/10.1007/978-981-15-9213-3_28,2020,conference-paper,Adaptive Edge Resource Allocation for Maximizing the Number of Tasks Completed on Time: A Deep Q-Learning Approach,Communications in computer and information science,IoT and Edge/Fog Computing,computation offloading,,
https://openalex.org/W3107288395,,2020,dissertation,Implementing a TensorFlow-Slim based Android app for image classification,mediaTUM – the media and publications repository of the Technical University Munich (Technical University Munich),COVID-19 diagnosis using AI,slimmable,,"In this bachelor’s thesis I explore how convolutional neural networks for image classification tasks can be deployed to mobile devices for evaluation purposes. I focused on\nmodels defined and trained with the popular TensorFlow-Slim library. The result of this\nproject is an Android app that allows you to deploy such models without making changes\nto the source code. Moreover, I describe the differences"
https://openalex.org/W3107994934,https://doi.org/10.1109/tpds.2020.3040734,2020,article,Privacy-Preserving Computation Offloading for Parallel Deep Neural Networks Training,IEEE Transactions on Parallel and Distributed Systems,Privacy-Preserving Technologies in Data,computation offloading,,"Deep neural networks (DNNs) have brought significant performance improvements to various real-life applications. However, a DNN training task commonly requires intensive computing resources and a huge data collection, which makes it hard for personal devices to carry out the entire training, especially for mobile devices. The federated learning concept has eased this situation. However, it is still an open problem"
https://openalex.org/W3108045645,,2020,dissertation,Incremental Multi-Domain Learning with Domain-Specific Early Exits,Tampere University Institutional Repository (Tampere University),Domain Adaptation and Few-Shot Learning,early exit,,"Deep learning architectures can achieve state-of-the-art results in several computer vision tasks. However, these methods are highly specialized, i.e., for every task from a new domain, an independent new model is required. Multi-domain learning investigates new ways of developing one model capable of solving different tasks from different domains. Most of the multi-domain methods try to maximize the parameter sharing,"
https://openalex.org/W3108329278,,2020,dissertation,Distributed deep learning inference in fog networks,Aaltodoc (Aalto University),IoT and Edge/Fog Computing,DNN partitioning|adaptive DNN,,"Today's smart devices are equipped with powerful integrated chips and built-in heterogeneous sensors that can leverage their potential to execute heavy computation and produce a large amount of sensor data. For instance, modern smart cameras integrate artificial intelligence to capture images that detect any objects in the scene and change parameters, such as contrast and color based on environmental conditions."
https://openalex.org/W3108637483,,2020,preprint,DA2: Deep Attention Adapter for Memory-EfficientOn-Device Multi-Domain Learning.,arXiv (Cornell University),Domain Adaptation and Few-Shot Learning,adaptive DNN,,"Nowadays, one practical limitation of deep neural network (DNN) is its high degree of specialization to a single task or domain (e.g. one visual domain). It motivates researchers to develop algorithms that can adapt DNN model to multiple domains sequentially, meanwhile still performing well on the past domains, which is known as multi-domain learning. Conventional methods only focus on improving"
https://openalex.org/W3108652056,https://doi.org/10.1007/978-3-030-58536-5_11,2020,conference-paper,S2DNAS: Transforming Static CNN Model for Dynamic Inference via Neural Architecture Search,Lecture notes in computer science,Advanced Neural Network Applications,dynamic inference,,
