openalex_id,doi,year,type,title,venue,primary_topic,matched_terms,auto_flag,abstract_first_60_words
https://openalex.org/W3201628041,https://doi.org/10.1145/3466752.3480082,2021,conference-paper,2-in-1 Accelerator: Enabling Random Precision Switch for Winning Both Adversarial Robustness and Efficiency,,Adversarial Robustness in Machine Learning,model switching,,"The recent breakthroughs of deep neural networks (DNNs) and the advent of billions of Internet of Things (IoT) devices have excited an explosive demand for intelligent IoT devices equipped with domain-specific DNN accelerators. However, the deployment of DNN accelerator enabled intelligent functionality into real-world IoT devices still remains particularly challenging. First, powerful DNNs often come at prohibitive complexities, whereas IoT"
https://openalex.org/W3203454415,https://doi.org/10.5772/intechopen.100246,2021,book-chapter,Mitigating State-Drift in Memristor Crossbar Arrays for Vector Matrix Multiplication,IntechOpen eBooks,Advanced Memory and Neural Computing,adaptive inference,,"In this Chapter, we review the recent progress on resistance drift mitigation techniques for resistive switching memory devices (specifically memristors) and its impact on the accuracy in deep neural network applications. In the first section of the chapter, we investigate the importance of soft errors and their detrimental impact on memristor-based vector–matrix multiplication (VMM) platforms performance specially the memristance state-drift"
https://openalex.org/W3204165788,https://doi.org/10.1109/icdcsw53096.2021.00010,2021,conference-paper,Dynamic DNN Decomposition for Lossless Synergistic Inference,,Advanced Neural Network Applications,dynamic DNN,,"Deep neural networks (DNNs) sustain high performance in today’s data processing applications. DNN inference is resource-intensive thus is difficult to fit into a mobile device. To solve this problem, recent advances unleash DNN services using the edge computing paradigm. The existing approaches split a DNN into two parts and deploy the two partitions to computation nodes at two edge computing"
https://openalex.org/W3204676010,https://doi.org/10.1109/tnsm.2021.3116665,2021,article,Joint Optimization With DNN Partitioning and Resource Allocation in Mobile Edge Computing,IEEE Transactions on Network and Service Management,IoT and Edge/Fog Computing,adaptive DNN,,"With the rapid development of computing power and artificial intelligence, IoT devices equipped with ubiquitous sensors are gradually installed with intelligence. People can enjoy many conveniences with intelligent devices, such as face recognition, video understanding, and motion estimation. Currently, deep neural networks are the mainstream technology in intelligent mobile applications. Inspired by DNN model partition schemes, the paradigm of edge"
https://openalex.org/W3207464805,https://doi.org/10.1016/j.comnet.2021.108513,2021,article,VCMaker: Content-aware configuration adaptation for video streaming and analysis in live augmented reality,Computer Networks,Image and Video Quality Assessment,configuration selection,,
https://openalex.org/W3211797015,https://doi.org/10.1115/1.4052996,2021,article,A Repeated Commuting Driving Cycle Dataset With Application to Short-Term Vehicle Velocity Forecasting,Journal of Autonomous Vehicles and Systems,Vehicle emissions and performance,dynamic model selection,,"Abstract Vehicle velocity forecasting plays a critical role in operation scheduling of varying systems and devices for a passenger vehicle. The forecasted information serves as an indispensable prerequisite for vehicle energy management via predictive control algorithms or vehicle ecosystem control Co-design. This paper first generates a repeated urban driving cycle dataset at a fixed route in the Dallas area, aiming"
https://openalex.org/W4200047623,https://doi.org/10.1109/iccad51958.2021.9643557,2021,conference-paper,A General Hardware and Software Co-Design Framework for Energy-Efficient Edge AI,,Advanced Neural Network Applications,adaptive inference,,"A huge number of edge applications including self-driving cars, mobile health, robotics, and augmented reality / virtual reality are enabled by deep neural networks (DNNs). Currently, much of this computation for these applications happens in the cloud, but there are several good reasons to perform the processing on local edge platforms such as smartphones: improved accessibility to different parts of"
https://openalex.org/W4200585203,https://doi.org/10.1109/mass52906.2021.00013,2021,conference-paper,Adaptive Deep Neural Network Ensemble for Inference-as-a-Service on Edge Computing Platforms,,IoT and Edge/Fog Computing,adaptive DNN,,"The momentous enabling of deep learning (DL)-powered mobile application is posing a soaring demand for computing resources that can hardly be satisfied by mobile devices. In this paper, we employ Edge Computing to deliver DL inference services to mobile users, where Deep Neural Networks (DNNs) are configured on edge servers, processing inference tasks received from mobile devices. A novel method"
https://openalex.org/W4287110835,https://doi.org/10.48550/arxiv.2106.15183,2021,preprint,Multi-Exit Vision Transformer for Dynamic Inference,arXiv (Cornell University),Advanced Neural Network Applications,dynamic inference,,"Deep neural networks can be converted to multi-exit architectures by inserting early exit branches after some of their intermediate layers. This allows their inference process to become dynamic, which is useful for time critical IoT applications with stringent latency requirements, but with time-variant communication and computation resources. In particular, in edge computing systems and IoT networks where the exact computation"
https://openalex.org/W3156189202,https://doi.org/10.1145/3510831,2022,article,DynO: Dynamic Onloading of Deep Neural Networks from Cloud to Device,ACM Transactions on Embedded Computing Systems,Advanced Neural Network Applications,adaptive inference,,"Recently, there has been an explosive growth of mobile and embedded applications using convolutional neural networks (CNNs). To alleviate their excessive computational demands, developers have traditionally resorted to cloud offloading, inducing high infrastructure costs and a strong dependence on networking conditions. On the other end, the emergence of powerful SoCs is gradually enabling on-device execution. Nonetheless, low- and mid-tier platforms"
https://openalex.org/W3160949036,https://doi.org/10.1016/j.neunet.2022.06.038,2022,article,Single-layer vision transformers for more accurate early exits with less overhead,Neural Networks,Video Surveillance and Tracking Methods,dynamic inference,,"Deploying deep learning models in time-critical applications with limited computational resources, for instance in edge computing systems and IoT networks, is a challenging task that often relies on dynamic inference methods such as early exiting. In this paper, we introduce a novel architecture for early exiting based on the vision transformer architecture, as well as a fine-tuning strategy that significantly"
https://openalex.org/W4210278476,https://doi.org/10.1145/3506732,2022,article,More Is Less: Model Augmentation for Intermittent Deep Inference,ACM Transactions on Embedded Computing Systems,Energy Harvesting in Wireless Networks,adaptive DNN,,"Energy harvesting creates an emerging intermittent computing paradigm but poses new challenges for sophisticated applications such as intermittent deep neural network (DNN) inference. Although model compression has adapted DNNs to resource-constrained devices, under intermittent power, compressed models will still experience multiple power failures during a single inference. Footprint-based approaches enable hardware-accelerated intermittent DNN inference by tracking footprints, independent of model"
https://openalex.org/W4210624117,https://doi.org/10.1007/978-3-030-95470-3_34,2022,conference-paper,An Integrated Approach to Produce Robust Deep Neural Network Models with High Efficiency,Lecture notes in computer science,Adversarial Robustness in Machine Learning,adaptive DNN,,
https://openalex.org/W4212838757,https://doi.org/10.1109/jiot.2022.3152359,2022,article,Cooperative Inference of DNNs for Delay- and Memory-Constrained Wireless IoT Systems,IEEE Internet of Things Journal,Indoor and Outdoor Localization Technologies,dynamic DNN,,"This work studies the cooperative inference of deep neural networks (DNNs), in which a memory-constrained end device performs a delay-constrained inference process with an aid of an edge server. Although several works considered the cooperative inference of DNNs in the literature, it was assumed in those works that the memory footprints at end devices are unlimited, which is in practice"
https://openalex.org/W4220918347,https://doi.org/10.1007/s00521-022-06910-5,2022,article,Iterative neural networks for adaptive inference on resource-constrained devices,Neural Computing and Applications,Advanced Neural Network Applications,adaptive inference,,
https://openalex.org/W4280651189,https://doi.org/10.23919/date54114.2022.9774727,2022,conference-paper,AdaFlow: A Framework for Adaptive Dataflow CNN Acceleration on FPGAs,,Advanced Neural Network Applications,model switching,,"To meet latency and privacy requirements, resource-hungry deep learning applications have been migrating to the Edge, where IoT devices can offload the inference processing to local Edge servers. Since FPGAs have successfully accelerated an increasing number of deep learning applications (especially CNN-based ones), they emerge as an effective alternative for Edge platforms. However, Edge applications may present highly unpredictable workloads,"
https://openalex.org/W4281994203,https://doi.org/10.48550/arxiv.2206.02525,2022,preprint,Dynamic DNNs Meet Runtime Resource Management on Mobile and Embedded Platforms,arXiv (Cornell University),Advanced Neural Network Applications,dynamic DNN,,"Deep neural network (DNN) inference is increasingly being executed on mobile and embedded platforms due to low latency and better privacy. However, efficient deployment on these platforms is challenging due to the intensive computation and memory access. We propose a holistic system design for DNN performance and energy optimisation, combining the trade-off opportunities in both algorithms and hardware. The system"
https://openalex.org/W4283066061,https://doi.org/10.48550/arxiv.2206.08152,2022,preprint,Fault-Tolerant Collaborative Inference through the Edge-PRUNE Framework,arXiv (Cornell University),Advanced Memory and Neural Computing,dynamic inference,,"Collaborative inference has received significant research interest in machine learning as a vehicle for distributing computation load, reducing latency, as well as addressing privacy preservation in communications. Recent collaborative inference frameworks have adopted dynamic inference methodologies such as early-exit and run-time partitioning of neural networks. However, as machine learning frameworks scale in the number of inference inputs, e.g., in surveillance"
https://openalex.org/W4283513614,https://doi.org/10.5281/zenodo.6737409,2022,article,Single-Layer Transformers for More Accurate Early Exits with Less Overhead,Zenodo (CERN European Organization for Nuclear Research),Semiconductor materials and devices,dynamic inference,,"Deploying deep learning models in time-critical applications with limited computational resources, for instance in edge computing systems and IoT networks, is a challenging task that often relies on dynamic inference methods such as early exiting. In this paper, we introduce a novel architecture for early exiting based on the vision transformer architecture, as well as a fine-tuning strategy that significantly"
https://openalex.org/W4283700415,https://doi.org/10.48550/arxiv.2206.12420,2022,preprint,SCAI: A Spectral data Classification framework with Adaptive Inference for the IoT platform,arXiv (Cornell University),Remote-Sensing Image Classification,adaptive inference,,"Currently, it is a hot research topic to realize accurate, efficient, and real-time identification of massive spectral data with the help of deep learning and IoT technology. Deep neural networks played a key role in spectral analysis. However, the inference of deeper models is performed in a static manner, and cannot be adjusted according to the device. Not all samples"
https://openalex.org/W4283811198,https://doi.org/10.1609/aaai.v36i2.20106,2022,conference-paper,ReX: An Efficient Approach to Reducing Memory Cost in Image Classification,Proceedings of the AAAI Conference on Artificial Intelligence,Advanced Neural Network Applications,dynamic inference,,"Exiting simple samples in adaptive multi-exit networks through early modules is an effective way to achieve high computational efficiency. One can observe that deployments of multi-exit architectures on resource-constrained devices are easily limited by high memory footprint of early modules. In this paper, we propose a novel approach named recurrent aggregation operator (ReX), which uses recurrent neural networks (RNNs) to"
https://openalex.org/W4284880636,https://doi.org/10.1109/cniot55862.2022.00021,2022,conference-paper,Novel Adaptive DNN Partitioning Method Based on Image-Stream Pipeline Inference between the Edge and Cloud,,Advanced Neural Network Applications,adaptive DNN,,"The cloud-only and edge-computing approaches have recently been proposed to satisfy the requirements of complex neural networks. However, the cloud-only approach generates a latency challenge because of the high data volumes that must be sent to a centralized location in the cloud. Less-powerful edge computing resources require a compression model for computation reduction, which degrades the model trading accuracy. To"
https://openalex.org/W4285197124,https://doi.org/10.1109/tmc.2022.3189186,2022,article,"EdgeAdaptor: Online Configuration Adaption, Model Selection and Resource Provisioning for Edge DNN Inference Serving at Scale",IEEE Transactions on Mobile Computing,IoT and Edge/Fog Computing,adaptive DNN|adaptive model selection,,"The accelerating convergence of artificial intelligence and edge computing has sparked a recent wave of interest in edge intelligence. While pilot efforts focused on edge DNN inference serving for a single user or DNN application, scaling edge DNN inference serving to multiple users and applications is however nontrivial. In this paper, we propose an online optimization framework EdgeAdaptor for multi-user"
https://openalex.org/W4285678623,https://doi.org/10.1016/j.sysarc.2022.102664,2022,article,Edge intelligence in motion: Mobility-aware dynamic DNN inference service migration with downtime in mobile edge computing,Journal of Systems Architecture,Age of Information Optimization,dynamic DNN,,
https://openalex.org/W4285815180,https://doi.org/10.1109/ipsn54338.2022.00030,2022,conference-paper,YONO: Modeling Multiple Heterogeneous Neural Networks on Microcontrollers,,Advanced Neural Network Applications,model switching,,"Internet of Things (IoT) systems provide large amounts of data on all aspects of human behavior. Machine learning techniques, especially deep neural networks (DNN), have shown promise in making sense of this data at a large scale. Also, the research community has worked to reduce the computational and resource demands of DNN to compute on low-resourced micro controllers (MCUs). However,"
https://openalex.org/W4288723596,https://doi.org/10.55056/ceur-ws.org/vol-3156/keynote5.pdf,2022,conference-paper,Post-Train Adaptive MobileNet for Fast Anti-Spoofing,,Biometric Identification and Security,adaptive inference,,"Many applications require high accuracy of neural networks, as well as low latency and user data privacy guaranty. Face anti-spoofing is one of such tasks. However, a single model might not give the best results for different device performance categories, while training multiple models is time consuming. In this work we present Post-Train Adaptive (PTA) block. Such a block is"
https://openalex.org/W4288843791,https://doi.org/10.1007/s11227-022-04728-5,2022,article,AdaInNet: an adaptive inference engine for distributed deep neural networks offloading in IoT-FOG applications based on reinforcement learning,The Journal of Supercomputing,IoT and Edge/Fog Computing,adaptive inference,,
https://openalex.org/W4291700252,https://doi.org/10.1109/ctisc54888.2022.9849779,2022,conference-paper,Re-thinking Pitfalls of Premodel Building for Adaptive CNNs Model Selection on ImageNet,"2022 4th International Conference on Advances in Computer Technology, Information Science and Communications (CTISC)",Advanced Neural Network Applications,adaptive model selection,,"Although recent approaches to combine machine learning (ML) enhanced models and adaptive model selections using the built models became popular in many areas, however, there could be crucial pitfalls of built models in terms of 1) feature extraction and importance, 2) unbalanced datasets and 3) different types of ML estimators. In this case study using the ImageNet dataset, we thoroughly"
https://openalex.org/W4292722085,https://doi.org/10.1145/3542819,2022,article,Human Activity Recognition on Microcontrollers with Quantized and Adaptive Deep Neural Networks,ACM Transactions on Embedded Computing Systems,Context-Aware Activity Recognition Systems,adaptive inference,,"Human Activity Recognition (HAR) based on inertial data is an increasingly diffused task on embedded devices, from smartphones to ultra low-power sensors. Due to the high computational complexity of deep learning models, most embedded HAR systems are based on simple and not-so-accurate classic machine learning algorithms. This work bridges the gap between on-device HAR and deep learning, proposing a set"
https://openalex.org/W4292829059,https://doi.org/10.1109/cvprw56347.2022.00295,2022,conference-paper,DA<sup>3</sup>: Dynamic Additive Attention Adaption for Memory-Efficient On-Device Multi-Domain Learning,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Domain Adaptation and Few-Shot Learning,adaptive DNN,,"Nowadays, one practical limitation of deep neural network (DNN) is its high degree of specialization to a single task or domain (e.g., one visual domain). It motivates re-searchers to develop algorithms that can adapt DNN model to multiple domains sequentially, while still performing well on the past domains, which is known as multi-domain learning. Almost all conventional methods only focus"
https://openalex.org/W4296068602,https://doi.org/10.21437/interspeech.2022-17,2022,conference-paper,Binary Early-Exit Network for Adaptive Inference on Low-Resource Devices,Interspeech 2022,Age of Information Optimization,adaptive inference,,"Deep neural networks have significantly improved performance on a range of tasks with the increasing demand for computational resources, leaving deployment on low-resource devices (with limited memory and battery power) infeasible.Binary neural networks (BNNs) tackle the issue to an extent with extreme compression and speed-up gains compared to real-valued models.We propose a simple but effective method to accelerate inference through"
https://openalex.org/W4297950276,https://doi.org/10.48550/arxiv.2209.13443,2022,preprint,Fluid Batching: Exit-Aware Preemptive Serving of Early-Exit Neural Networks on Edge NPUs,arXiv (Cornell University),Age of Information Optimization,dynamic DNN,,"With deep neural networks (DNNs) emerging as the backbone in a multitude of computer vision tasks, their adoption in real-world applications broadens continuously. Given the abundance and omnipresence of smart devices in the consumer landscape, ""smart ecosystems'' are being formed where sensing happens concurrently rather than standalone. This is shifting the on-device inference paradigm towards deploying centralised neural processing units"
https://openalex.org/W4299346278,https://doi.org/10.1007/978-3-030-98064-1_12,2022,book-chapter,Collaborative Deep Neural Network Inference via Mobile Edge Computing,Wireless networks,IoT and Edge/Fog Computing,adaptive inference,,
https://openalex.org/W4306179731,https://doi.org/10.1145/3495243.3560528,2022,conference-paper,NeuLens,Proceedings of the 28th Annual International Conference on Mobile Computing And Networking,Advanced Neural Network Applications,dynamic inference,,"Convolutional neural networks (CNNs) play an important role in today's mobile and edge computing systems for vision-based tasks like object classification and detection. However, state-of-the-art methods on CNN acceleration are trapped in either limited practical latency speed-up on general computing platforms or latency speed-up with severe accuracy loss. In this paper, we propose a spatial-based dynamic CNN acceleration framework, NeuLens,"
https://openalex.org/W4308360138,https://doi.org/10.1016/j.future.2022.10.033,2022,article,An adaptive DNN inference acceleration framework with end–edge–cloud collaborative computing,Future Generation Computer Systems,Advanced Memory and Neural Computing,adaptive DNN,,
https://openalex.org/W4310398573,https://doi.org/10.48550/arxiv.2211.13778,2022,preprint,Design and Prototyping Distributed CNN Inference Acceleration in Edge Computing,arXiv (Cornell University),Energy Efficient Wireless Sensor Networks,dynamic model selection,,"For time-critical IoT applications using deep learning, inference acceleration through distributed computing is a promising approach to meet a stringent deadline. In this paper, we implement a working prototype of a new distributed inference acceleration method HALP using three raspberry Pi 4. HALP accelerates inference by designing a seamless collaboration among edge devices (EDs) in Edge Computing. We maximize the"
https://openalex.org/W4311224386,https://doi.org/10.1109/igsc55832.2022.9969374,2022,conference-paper,MOSP: Multi-Objective Sensitivity Pruning of Deep Neural Networks,,Advanced Neural Network Applications,configuration selection,,"Deep neural networks (DNNs) are computationally intensive, making them difficult to deploy on resource-constrained embedded systems. Model compression is a set of techniques that removes redundancies from a neural network with affordable degradation in task performance. Most compression methods do not target hardware-based objectives such as latency directly; however, few methods approximate latency with floating-point operations (FLOPs) or multiply-accumulate operations"
https://openalex.org/W4312456926,https://doi.org/10.1109/tii.2022.3224969,2022,article,A Lightweight and Adaptive Knowledge Distillation Framework for Remaining Useful Life Prediction,IEEE Transactions on Industrial Informatics,Machine Fault Diagnosis Techniques,adaptive inference,,"For prognostics and health management of industrial systems, machine remaining useful life (RUL) prediction is an essential task. While deep learning-based methods have achieved great successes in RUL prediction tasks, large-scale neural networks are still difficult to deploy on edge devices owing to the constraints of memory capacity and computing power. In this article, we propose a lightweight and adaptive"
https://openalex.org/W4313000323,https://doi.org/10.1109/tcsi.2022.3228725,2022,article,ANSA: Adaptive Near-Sensor Architecture for Dynamic DNN Processing in Compact Form Factors,IEEE Transactions on Circuits and Systems I Regular Papers,Advanced Memory and Neural Computing,dynamic DNN,,"Advanced edge sensing/computing devices, such as AR/VR devices, have a uniquely challenging adaptive baseline workload and camera sensor structure. These devices must process images in real-time from multiple sensors, placing a large burden on a typical centralized mobile SoC processor. Augmenting the sensors with a package-integrated near-sensor processor can improve the device’s processing performance as well as reduce energy consumption."
https://openalex.org/W4313162985,https://doi.org/10.1109/tmc.2022.3218724,2022,article,Hastening Stream Offloading of Inference via Multi-Exit DNNs in Mobile Edge Computing,IEEE Transactions on Mobile Computing,IoT and Edge/Fog Computing,adaptive inference,,"As the primary driver of intelligent mobile applications, deep neural networks (DNNs) have gradually deployed to millions of mobile devices, producing massive latency-sensitive and computation-intensive tasks daily. Mobile edge computing facilitates the deployment of computing resources at the edge, which enables fine-grained offloading of DNN inference tasks from mobile devices to edge nodes. However, most existing studies have not systematically"
https://openalex.org/W4315630143,https://doi.org/10.1109/globecom48099.2022.10001235,2022,conference-paper,Dynamic Deep Neural Network Adversarial Attacks for Edge-based IoT Devices,GLOBECOM 2022 - 2022 IEEE Global Communications Conference,Adversarial Robustness in Machine Learning,dynamic DNN,,"Edge-based IoT devices have experienced phenomenal growth in recent years due to rapidly increasing demand in various emerging applications which typically utilize machine learning (ML) models such as Deep Neural Network (DNN) and demand low latency and low power consumption. To support the edge requirements, ML models have to support faster inference and less computation. Dynamic DNNs (D2NN) have been"
https://openalex.org/W4315630441,https://doi.org/10.1109/globecom48099.2022.10001005,2022,conference-paper,Digital Twin-Assisted Adaptive DNN Inference in Industrial Internet of Things,GLOBECOM 2022 - 2022 IEEE Global Communications Conference,IoT and Edge/Fog Computing,adaptive DNN,,"In this paper, we investigate digital twin (DT)-assisted adaptive deep neural network (DNN) inference in the Industrial Internet of Things (IIoT). We consider a scenario that an edge server has a full-size DNN for high-accuracy inference, while an IIoT device has a lightweight DNN for fast on-device inference. The IIoT device generates computing tasks, such as object recognition, to be"
https://openalex.org/W4318829126,https://doi.org/10.2139/ssrn.4274178,2022,preprint,Adaptive Mixed-Precision Networks,SSRN Electronic Journal,Inertial Sensor and Navigation,configuration selection,,
https://openalex.org/W4319952106,https://doi.org/10.17760/d20467286,2022,dissertation,Towards robust and secure deep learning models and beyond,,Adversarial Robustness in Machine Learning,model switching,,"Modern science and technology witness the breakthroughs of deep learning during the past decades. Fueled by the rapid improvements of computational resources, learning algorithms, and massive amount of data, deep neural networks (DNNs) have played a dominant role in more and more real world applications. Nonetheless, there is a spring of bitterness mingling with this remarkable success - recent studies"
https://openalex.org/W7203517558,,2022,dissertation,Algorithm-Hardware Co-Design Towards Efficient and Robust Edge Vision Applications,Rice Digital Scholarship Archive (Rice University),Adversarial Robustness in Machine Learning,model switching,,"The recent breakthroughs of deep neural networks (DNNs) and the advent of billions of Internet of Things (IoT) devices have excited an explosive demand for intelligent IoT devices equipped with domain-specific DNN accelerators. However, the deployment of DNN accelerator enabled intelligent functionality into real-world IoT devices still remains particularly challenging. First, powerful DNNs often come at prohibitive complexities, whereas IoT"
https://openalex.org/W4320496039,https://doi.org/10.3390/s23042065,2023,article,Reducing the Energy Consumption of sEMG-Based Gesture Recognition at the Edge Using Transformers and Dynamic Inference,Sensors,Muscle activation and electromyography studies,dynamic inference,,"Hand gesture recognition applications based on surface electromiographic (sEMG) signals can benefit from on-device execution to achieve faster and more predictable response times and higher energy efficiency. However, deploying state-of-the-art deep learning (DL) models for this task on memory-constrained and battery-operated edge devices, such as wearables, requires a careful optimization process, both at design time, with an appropriate tuning of"
https://openalex.org/W4328030459,https://doi.org/10.1109/tcc.2023.3258982,2023,article,DNN Surgery: Accelerating DNN Inference on the Edge Through Layer Partitioning,IEEE Transactions on Cloud Computing,Advanced Neural Network Applications,adaptive DNN,,"Recent advances in deep neural networks have substantially improved the accuracy and speed of various intelligent applications. Nevertheless, one obstacle is that DNN inference imposes a heavy computation burden on end devices, but offloading inference tasks to the cloud causes a large volume of data transmission. Motivated by the fact that the data size of some intermediate DNN layers is"
https://openalex.org/W4328053581,https://doi.org/10.1016/j.adhoc.2023.103156,2023,article,Joint multi-user DNN partitioning and task offloading in mobile edge computing,Ad Hoc Networks,IoT and Edge/Fog Computing,adaptive DNN,,
https://openalex.org/W4366833205,https://doi.org/10.3390/mi14050908,2023,article,Dynamic Image Difficulty-Aware DNN Pruning,Micromachines,Advanced Neural Network Applications,dynamic DNN,,"Deep Neural Networks (DNNs) have achieved impressive performance in various image recognition tasks, but their large model sizes make them challenging to deploy on resource-constrained devices. In this paper, we propose a dynamic DNN pruning approach that takes into account the difficulty of the incoming images during inference. To evaluate the effectiveness of our method, we conducted experiments on the"
https://openalex.org/W4366967707,https://doi.org/10.1109/lcomm.2023.3269769,2023,article,Wireless Channel Adaptive DNN Split Inference for Resource-Constrained Edge Devices,IEEE Communications Letters,Advanced Memory and Neural Computing,adaptive DNN,,"Split inference facilitates deep neural network (DNN) inference tasks at resource-constrained edge devices. However, a pre-determined split configuration of a DNN limits the inference performance in time-varying wireless channels. To accelerate the inference, we propose a two-stage wireless channel adaptive split inference method by considering memory and energy constraints on the edge device. The proposed scheme is able to offer"
https://openalex.org/W4367318869,https://doi.org/10.1145/3543873.3587370,2023,conference-paper,Hierarchical Deep Neural Network Inference for Device-Edge-Cloud Systems,,IoT and Edge/Fog Computing,adaptive DNN,,"Edge computing and cloud computing have been utilized in many AI applications in various fields, such as computer vision, NLP, autonomous driving, and smart cities. To benefit from the advantages of both paradigms, we introduce HiDEC, a hierarchical deep neural network (DNN) inference framework with three novel features. First, HiDEC enables the training of a resource-adaptive DNN through the injection"
https://openalex.org/W4377001532,https://doi.org/10.1109/tcad.2023.3276938,2023,article,EdgeCompress: Coupling Multidimensional Model Compression and Dynamic Inference for EdgeAI,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Advanced Neural Network Applications,dynamic inference,,"Convolutional neural networks (CNNs) have demonstrated encouraging results in image classification tasks. However, the prohibitive computational cost of CNNs hinders the deployment of CNNs onto resource-constrained embedded devices. To address this issue, we propose EdgeCompress, a comprehensive compression framework to reduce the computational overhead of CNNs. In EdgeCompress, we first introduce dynamic image cropping (DIC), where we design a lightweight"
https://openalex.org/W4378745160,https://doi.org/10.3389/fphys.2023.1171467,2023,article,DynamicSleepNet: a multi-exit neural network with adaptive inference time for sleep stage classification,Frontiers in Physiology,EEG and Brain-Computer Interfaces,adaptive inference,,"Sleep is an essential human physiological behavior, and the quality of sleep directly affects a person's physical and mental state. In clinical medicine, sleep stage is an important basis for doctors to diagnose and treat sleep disorders. The traditional method of classifying sleep stages requires sleep experts to classify them manually, and the whole process is time-consuming and laborious. In"
https://openalex.org/W4380925616,https://doi.org/10.1145/3581791.3596852,2023,conference-paper,ElasticTrainer: Speeding Up On-Device Training with Runtime Elastic Tensor Selection,,Advanced Neural Network Applications,runtime adaptation,,"On-device training is essential for neural networks (NNs) to continuously adapt to new online data, but can be time-consuming due to the device's limited computing power. To speed up on-device training, existing schemes select trainable NN portion offline or conduct unrecoverable selection at runtime, but the evolution of trainable NN portion is constrained and cannot adapt to the current need"
https://openalex.org/W4381714077,https://doi.org/10.48550/arxiv.2306.12185,2023,preprint,Adaptive DNN Surgery for Selfish Inference Acceleration with On-demand Edge Resource,arXiv (Cornell University),Age of Information Optimization,adaptive DNN,,"Deep Neural Networks (DNNs) have significantly improved the accuracy of intelligent applications on mobile devices. DNN surgery, which partitions DNN processing between mobile devices and multi-access edge computing (MEC) servers, can enable real-time inference despite the computational limitations of mobile devices. However, DNN surgery faces a critical challenge: determining the optimal computing resource demand from the server and the corresponding"
https://openalex.org/W4382935963,https://doi.org/10.23919/acc55779.2023.10156650,2023,conference-paper,Towards Personalized Plasma Medicine via Data-Efficient Adaptation of Fast Deep Learning-based MPC Policies,,Plasma and Flow Control in Aerodynamics,adaptive DNN,,"Plasma medicine has emerged as a promising approach for treatment of biofilm-related and virus infections, assistance in cancer treatment, and treatment of wounds and skin diseases. Despite advances in learning-based and predictive control of plasma medical devices, there remain major challenges towards personalized and point-of-care plasma medicine. In particular, an important challenge arises from the need to adapt control policies"
https://openalex.org/W4383315782,https://doi.org/10.1016/j.sysarc.2023.102931,2023,article,MBSNN: A multi-branch scalable neural network for resource-constrained IoT devices,Journal of Systems Architecture,Advanced Neural Network Applications,adaptive inference,,
https://openalex.org/W4385211892,https://doi.org/10.23919/vlsitechnologyandcir57934.2023.10185293,2023,conference-paper,Pianissimo: A Sub-mW Class DNN Accelerator with Progressive Bit-by-Bit Datapath Architecture for Adaptive Inference at Edge,,Machine Learning and ELM,adaptive inference,,"Pianissimo is a sub-mW class inference accelerator that adaptively responds to the changing edge environmental conditions with a progressive bit-by-bit datapath architecture. SWHW cooperative control with the custom RISC and the HW counters allows Pianissimo adaptive/mixed precision and block skip, providing a better accuracy-computation tradeoff for low-power edge AI. The 40 nm chip, with 1104 KB memory, dissipates 793-1032$\mu$W at"
https://openalex.org/W4385270478,https://doi.org/10.1109/icde55515.2023.00096,2023,conference-paper,EdgeNN: Efficient Neural Network Inference for CPU-GPU Integrated Edge Devices,,Advanced Neural Network Applications,adaptive inference,,"With the development of the architectures and the growth of AIoT application requirements, data processing on edge has become popular. Neural network inference is widely employed for data analytics on edge devices. This paper extensively explores neural network inference on integrated edge devices and proposes EdgeNN, the first neural network inference solution on CPU-GPU integrated edge devices. EdgeNN has three"
https://openalex.org/W4385774530,https://doi.org/10.48550/arxiv.2308.05128,2023,preprint,High-Level Parallelism and Nested Features for Dynamic Inference Cost and Top-Down Attention,arXiv (Cornell University),Functional Brain Connectivity Studies,dynamic inference,,"This paper introduces a novel network topology that seamlessly integrates dynamic inference cost with a top-down attention mechanism, addressing two significant gaps in traditional deep learning models. Drawing inspiration from human perception, we combine sequential processing of generic low-level features with parallelism and nesting of high-level features. This design not only reflects a finding from recent neuroscience research regarding -"
https://openalex.org/W4386707601,https://doi.org/10.1145/3605573.3605598,2023,conference-paper,Dystri: A Dynamic Inference based Distributed DNN Service Framework on Edge,,Opportunistic and Delay-Tolerant Networks,dynamic inference,,"Deep neural network (DNN) inference poses unique challenges in serving computational requests due to high request intensity, concurrent multi-user scenarios, and diverse heterogeneous service types. Simultaneously, mobile and edge devices provide users with enhanced computational capabilities, enabling them to utilize local resources for deep inference processing. Moreover, dynamic inference techniques allow content-based computational cost selection per request. This paper presents"
https://openalex.org/W4386765240,https://doi.org/10.1109/dac56929.2023.10247701,2023,conference-paper,EENet: Energy Efficient Neural Networks with Run-time Power Management,,Advanced Neural Network Applications,dynamic inference,,"Deep learning approaches, such as convolution neural networks (CNNs), have achieved tremendous success in versatile applications. However, one of the challenges to deploy the deep learning models on resource-constrained systems is its huge energy cost. As a dynamic inference approach, early exit adds exiting layers to the networks, which can terminate the inference earlier with accurate results to save energy."
